 160.000000	 91.644287	 0.983292	 1.000000	 
 161.540527	 94.026489	 0.983536	 1.000000	 
 162.397461	 93.861694	 0.983521	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 162.397461	 93.861694	 0.983521	 1.000000	 
 163.166504	 93.629150	 0.983490	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 163.166504	 93.629150	 0.983490	 1.000000	 
 163.818359	 93.338013	 0.983444	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 163.818359	 93.338013	 0.983444	 1.000000	 
 164.326172	 92.995605	 0.983398	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 164.326172	 92.995605	 0.983398	 1.000000	 
 164.675293	 92.616577	 0.983353	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 164.675293	 92.616577	 0.983353	 1.000000	 
 164.843750	 92.213745	 0.983307	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 164.843750	 92.213745	 0.983307	 1.000000	 
 164.826660	 91.805420	 0.983246	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 164.826660	 91.805420	 0.983246	 1.000000	 
 164.624023	 91.404419	 0.983200	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 164.624023	 91.404419	 0.983200	 1.000000	 
 164.238281	 91.027222	 0.983139	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 164.238281	 91.027222	 0.983139	 1.000000	 
 163.688965	 90.688477	 0.983093	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 163.688965	 90.688477	 0.983093	 1.000000	 
 162.993164	 90.402832	 0.983063	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 162.993164	 90.402832	 0.983063	 1.000000	 
 162.177734	 90.181274	 0.983032	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 162.177734	 90.181274	 0.983032	 1.000000	 
 161.274414	 90.032959	 0.983017	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 161.274414	 90.032959	 0.983017	 1.000000	 
 160.317383	 89.965210	 0.983002	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 160.317383	 89.965210	 0.983002	 1.000000	 
 159.353027	 89.978027	 0.983002	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 159.353027	 89.978027	 0.983002	 1.000000	 
 158.413086	 90.075073	 0.983017	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 158.413086	 90.075073	 0.983017	 1.000000	 
 157.534180	 90.247192	 0.983047	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 157.534180	 90.247192	 0.983047	 1.000000	 
 156.755371	 90.492554	 0.983078	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 156.755371	 90.492554	 0.983078	 1.000000	 
 156.105957	 90.798340	 0.983109	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 156.105957	 90.798340	 0.983109	 1.000000	 
 155.610352	 91.151733	 0.983154	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 155.610352	 91.151733	 0.983154	 1.000000	 
 155.285645	 91.538086	 0.983215	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 155.285645	 91.538086	 0.983215	 1.000000	 
 155.144043	 91.944580	 0.983261	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 155.144043	 91.944580	 0.983261	 1.000000	 
 155.192871	 92.352905	 0.983322	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 155.192871	 92.352905	 0.983322	 1.000000	 
 155.422363	 92.748413	 0.983368	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 155.422363	 92.748413	 0.983368	 1.000000	 
 155.825195	 93.116455	 0.983414	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 155.825195	 93.116455	 0.983414	 1.000000	 
 156.384277	 93.440552	 0.983459	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 156.384277	 93.440552	 0.983459	 1.000000	 
 157.080078	 93.715210	 0.983490	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 157.080078	 93.715210	 0.983490	 1.000000	 
 157.883301	 93.923950	 0.983521	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 157.883301	 93.923950	 0.983521	 1.000000	 
 158.762207	 94.064941	 0.983536	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 158.762207	 94.064941	 0.983536	 1.000000	 
 159.689941	 94.129028	 0.983551	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 159.689941	 94.129028	 0.983551	 1.000000	 
 160.625000	 94.116211	 0.983551	 1.000000	 
 160.000000	 91.644287	 0.983292	 1.000000	 
 160.625000	 94.116211	 0.983551	 1.000000	 
 161.540527	 94.026489	 0.983536	 1.000000	 
 161.540527	 94.026489	 0.983536	 1.000000	 
 162.985840	 97.102661	 0.983749	 1.000000	 
 164.650879	 96.791382	 0.983704	 1.000000	 
 161.540527	 94.026489	 0.983536	 1.000000	 
 164.650879	 96.791382	 0.983704	 1.000000	 
 162.397461	 93.861694	 0.983521	 1.000000	 
 162.397461	 93.861694	 0.983521	 1.000000	 
 164.650879	 96.791382	 0.983704	 1.000000	 
 166.154785	 96.350098	 0.983643	 1.000000	 
 162.397461	 93.861694	 0.983521	 1.000000	 
 166.154785	 96.350098	 0.983643	 1.000000	 
 163.166504	 93.629150	 0.983490	 1.000000	 
 163.166504	 93.629150	 0.983490	 1.000000	 
 166.154785	 96.350098	 0.983643	 1.000000	 
 167.436523	 95.793457	 0.983566	 1.000000	 
 163.166504	 93.629150	 0.983490	 1.000000	 
 167.436523	 95.793457	 0.983566	 1.000000	 
 163.818359	 93.338013	 0.983444	 1.000000	 
 163.818359	 93.338013	 0.983444	 1.000000	 
 167.436523	 95.793457	 0.983566	 1.000000	 
 168.449707	 95.137939	 0.983490	 1.000000	 
 163.818359	 93.338013	 0.983444	 1.000000	 
 168.449707	 95.137939	 0.983490	 1.000000	 
 164.326172	 92.995605	 0.983398	 1.000000	 
 164.326172	 92.995605	 0.983398	 1.000000	 
 168.449707	 95.137939	 0.983490	 1.000000	 
 169.150391	 94.409180	 0.983383	 1.000000	 
 164.326172	 92.995605	 0.983398	 1.000000	 
 169.150391	 94.409180	 0.983383	 1.000000	 
 164.675293	 92.616577	 0.983353	 1.000000	 
 164.675293	 92.616577	 0.983353	 1.000000	 
 169.150391	 94.409180	 0.983383	 1.000000	 
 169.509277	 93.632812	 0.983292	 1.000000	 
 164.675293	 92.616577	 0.983353	 1.000000	 
 169.509277	 93.632812	 0.983292	 1.000000	 
 164.843750	 92.213745	 0.983307	 1.000000	 
 164.843750	 92.213745	 0.983307	 1.000000	 
 169.509277	 93.632812	 0.983292	 1.000000	 
 169.504395	 92.834473	 0.983185	 1.000000	 
 164.843750	 92.213745	 0.983307	 1.000000	 
 169.504395	 92.834473	 0.983185	 1.000000	 
 164.826660	 91.805420	 0.983246	 1.000000	 
 164.826660	 91.805420	 0.983246	 1.000000	 
 169.504395	 92.834473	 0.983185	 1.000000	 
 169.130859	 92.048950	 0.983078	 1.000000	 
 164.826660	 91.805420	 0.983246	 1.000000	 
 169.130859	 92.048950	 0.983078	 1.000000	 
 164.624023	 91.404419	 0.983200	 1.000000	 
 164.624023	 91.404419	 0.983200	 1.000000	 
 169.130859	 92.048950	 0.983078	 1.000000	 
 168.395996	 91.307373	 0.982986	 1.000000	 
 164.624023	 91.404419	 0.983200	 1.000000	 
 168.395996	 91.307373	 0.982986	 1.000000	 
